Title,Description,PostsNum
How to extract info from tables using CSS Selectors?,"Hi guys, so I am new at this. A few Info:
VERSION BUILD=1010 RECORDER=CR
Chrome Version 90.0.4430.93 64 bits
Windows 10

Also, I am sorry if I say something wrong and I will try to give full information as possible.

1) I am trying  to scraping a table, though could not work with regular TAG POS and now I am using CSS Selectors, though with no success.

2) Attached is the example of the html page I am trying to scrape. Observation: After the successful captcha input.

3) The Captcha killing - this part is working very well. The problem starts selecting tags then extracting at line 27.

Here is the complete macro:
Code: Select allVERSION BUILD=1010 RECORDER=CR
TAB T=1
TAB CLOSEALLOTHERS
'SET !PLAYBACKDELAY 0.00
URL GOTO=https://servicos.receita.fazenda.gov.br/Servicos/cnpjreva/cnpjreva_solicitacao.asp

TAG POS=1 TYPE=INPUT:TEXT ATTR=NAME:cnpj CONTENT=00.360.305/0001-04

' Insert your Anti-Captcha API key here
SET antiCaptchaApiKey XXXXXX

' Fetch Anti-Captcha API key in TEXTAREA.g-recaptcha-response element
TAG POS=1 TYPE=TEXTAREA ATTR=CLASS:g-recaptcha-response CONTENT={{antiCaptchaApiKey}}
' Or you can place the API key in DIV#anticaptcha-imacros-account-key, it will also work
'URL GOTO=javascript:(function(){var<SP>d=document.getElementById(""anticaptcha-imacros-account-key"");d||(d=document.createElement(""div""),d.innerHTML=""{{antiCaptchaApiKey}}"",d.style.display=""none"",d.id=""anticaptcha-imacros-account-key"",document.body.appendChild(d))})();
'
' Include recaptcha.js file with all the functional
URL GOTO=javascript:(function(){var<SP>s=document.createElement(""script"");s.src=""https://cdn.antcpt.com/imacros_inclusion/recaptcha.js?""+Math.random();document.body.appendChild(s);})();

' Most important part: we wait 120 seconds until an AntiCatcha indicator 
' with class ""antigate_solver"" gets in additional ""solved"" class
SET !TIMEOUT_STEP 120
TAG POS=1 TYPE=DIV ATTR=CLASS:""*antigate_solver*solved*""

TAG POS=1 TYPE=BUTTON:SUBMIT ATTR=TXT:Consultar

TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(2)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL1}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(2)>TBODY>TR>TD:nth-of-type(3)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL2}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(3)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL3}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(4)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL4}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(4)>TBODY>TR>TD:nth-of-type(3)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL5}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(5)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL6}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(6)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL7}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(7)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL8}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(8)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL9}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(8)>TBODY>TR>TD:nth-of-type(3)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL10}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(8)>TBODY>TR>TD:nth-of-type(5)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL11}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(9)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL12}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(9)>TBODY>TR>TD:nth-of-type(3)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL13}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(9)>TBODY>TR>TD:nth-of-type(5)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL14}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(9)>TBODY>TR>TD:nth-of-type(7)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL15}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(10)>TBODY>TR>TD:nth-of-type(3)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL16}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(11)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL17}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(12)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL18}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(12)>TBODY>TR>TD:nth-of-type(3)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL19}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(13)>TBODY>TR>TD"" EXTRACT=TXT !EXTRACT {{!COL20}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(14)>TBODY>TR>TD>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL21}}
TAG SELECTOR=""HTML>BODY>DIV>DIV>DIV>DIV>DIV>DIV:nth-of-type(2)>DIV>DIV>TABLE>TBODY>TR>TD>TABLE:nth-of-type(14)>TBODY>TR>TD:nth-of-type(3)>FONT:nth-of-type(2)>B"" EXTRACT=TXT !EXTRACT {{!COL22}}

SAVEAS TYPE=EXTRACT FOLDER=* FILE=Extract_{{!NOW:ddmmyy_hhnnss}}.csv

So I dont know how to exactly select the correct tags without the ""normal mode"" because they return the same tags for every selection on the table, and I am completely lost using CSS selectors.

How you guys can help me and I am completely all ears to learn a solution.","
			3 posts
							鈥?Page 1 of 1
"
Can Imacros search like CTRL+F and alert me with a notification or sound when a particular text is found.,"sohil14 wrote: 鈫慡un May 02, 2021 5:15 am
I am creating an Imacro for some work but I am new to this platform and
cant understand many things. I want my macro to find a particular text like
""18-19"" and alert me when that text is found.
I want this in a 30 minute loop so can someone provide me with a code that
I can copy or provide me reference . I have tried a lot to find about this
but am confused what is TAG and what is Extract! and SEARCH and how these
are different.

link to existing thread : viewtopic.php?f=2&t=27130&sid=a88cf4eeb8983388fb3
Code: Select allBuilt Version=10.1.0 freeware
Windows 10 Home
Brave 1.23.75


Alright, good, you finally ""made it"", ah-ah...!, after 3 Disapprovals, oops...!   

One more ""Thing"" though, can you still correct the ugly Typo about ""notifaction""    in your Thread Tile...?   
Already corrected in my Reply... 
=> Correct Spelling is ""notification""..., and nobody is going to search the Forum with your ""creative"" Spelling, ah-ah...!   

Hum, interesting to know that iMacros for CR v10.1.0 can also be installed on the 'Brave' Browser, I didn't know actually...!   

>>>

And then to answer your Qt/Scenario, well..., no URL posted, I will give you the same Answer like the Answer and first Reply I gave 4 years ago in the relevant/similar Thread you linked to...:
- Re: Can Imacros Search like CTRL + F and play an alert when find
(Correct Link btw, yours got ""a bit broken"" through several Copy&Paste's and is not ""directly"" clickable...)

4 years later, my Answer is still correct, and especially the following part, for your Scenario:  
chivracq wrote: 鈫慡un Jan 15, 2017 7:23 pm
But often, simply trying to tag (and extract) your Element(s) is the simplest way...

For playing a Sound upon finding your Element(s), search my Posts on ""Conditional Sound"", I've posted several times a Solution...
","
			5 posts
							鈥?Page 1 of 1
"
Help to scrape this elusive content,"From this page, when you click on the first listed flight more text with fare options appears below. This is what I want to extract. I cannot see this in iMacros browser with IE emulation. Why not?   
Any advice?
thanks,
https://www.ryanair.com/gb/en/trip/flig ... onIata=ALC","
			1 post
							鈥?Page 1 of 1
"
Scraping a real estate page,"I've wasted several days trying to get some information of this page:

https://www.pennymacusa.com/home-value-estimator

there is a text box that you type in an address.
then it displays the address in a dropdown list, which you click on
then you click the submint button.

my imacros script does all these things, but most of the time if freezes.  There is something, (i believe) in the webpage that trys to prevent automation.

am i asking this question at the right place?

can somebody tell me how to get around this?","
			1 post
							鈥?Page 1 of 1
"
Find $ value greater than X and paste entire row into only chat window.,Is this or something similar achievable?,"
			2 posts
							鈥?Page 1 of 1
"
Problem with selecting a checkbox next to target text (text has no HTML tags),"Good evening everyone!

I can't solve a problem with iMacros and it is really bugging me, so I would really appreciate if someone could help me. I hope I've opened the topic on the correct board; otherwise, please forgive me, for this is my first post.
I spent hours and hours going through the wiki and this forum, but I cannot reach my goal of selecting checkboxes with the target text next to them on a specific website. So I'm starting to wonder if it's the problem of the HTML code, or if I'm doing something entirely wrong. I will describe the details below.

1. Config Info: 

iMacros for Firefox plugin 8.9.7, free (VERSION BUILD=8970419); browser: Pale Moon 28.9.3; OS: Windows 10 Pro 64-bit English

2. Target site code: 

The text content were replaced with general English terms because they were originally in Hungarian. (Also, ""etc etc"" was written by me in the STYLE section because it was a rather long style section with no real impact on my issue/macro itself.)  
Code: Select all<DIV id=""cuccLayer"" STYLE=""position:absolute; font-weight:bold; (etc etc...); "">
		 <center>Title1</center>
		 <hr>

<input type=""checkbox"" onClick=""cuccArray[0]=1-cuccArray[0];""> 410 pcs. ITEM1<br><input type=""checkbox"" onClick=""cuccArray[1]=1-cuccArray[1];""> 27 pcs. ITEM2<br><input type=""checkbox"" onClick=""cuccArray[2]=1-cuccArray[2];""> 9 pcs. ITEM3<br><input type=""checkbox"" onClick=""cuccArray[3]=1-cuccArray[3];""> 1 pc. ITEM4<br><input type=""checkbox"" onClick=""cuccArray[4]=1-cuccArray[4];""> 89 pcs. ITEM5<br><input type=""checkbox"" onClick=""cuccArray[5]=1-cuccArray[5];""> 23 pcs. ITEM6<br>
		 <hr>
		 <center>
		 <input type=""image"" src="".../SUBMIT.gif"" title=""SUBMIT"" onClick=""document.urlap.par1.value=cuccArrayToString(); document.urlap.Submit.value='svSelejtezes'; document.urlap.submit();"">
		 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
		 <input type=""image"" src="".../sample2.gif"" width=""35"" height=""35"" title=""Title2"" onClick=""cuccHide(); return false;"">
		 </center>
</DIV>

3. Problem: 

I'm trying to write a macro that will look for specific text(s) on a site and then select the checkbox on the left side of it. For example, let's say I want to select the checkboxes to the left of the texts ""pcs.<SP>ITEM3"", ""pcs.<SP>ITEM4"" and ""pcs.<SP>ITEM5"". 

However, the checkboxes and the text are in a shared DIV container called ""cuccLayer"" and the texts don't have their own HTML tags and because of that, I fail to use relative positioning, even though I went over a lot of chivracq's posts dealing with the topic. I simply cannot come up with a solution, because all the macros I wrote (even after tweaking with POS=R1,R-1, etc) seem to handle all the text as a whole (verified by extraction in test mode) and I cannot position the checkboxes. My last idea before giving up and posting here was using relative positioning with the <br>tag, with no success (maybe TAG cannot be used with empty tags lacking an end tag, or simply <br> is not recognized?) 

The position/order of the checkboxes + texts are not static but PHP/JS-related, so the checkbox must be selected based on the current text following it (for more info, see: end of section 4).

4. Context, additional info about the target site and my macro: 

A sudden wave of nostalgia hit me, and I started to play again with a 19 year old Hungarian browser-based online RPG which I really enjoyed as a teen. Currently, I'm progressing with the quests. However, because only a few die-hard fans play the game anymore, making money is quite difficult because of a lack of ingame economy, so the only solution left is ""farming"" gold (meaning doing repetitive tasks to get items that I can sell in the game's own shop itself so I can generate gold without the need to trade with other players on the ingame marketplace).

I already succesfully wrote several ""farming"" macros that combine both JavaScript and iMacros (this is the main reason I'm using an older build with Pale Moon, due to the need for JS support). This means that the macro automates an ingame activity called mining, and my player character automatically mines ores with various value to sell. However, after a while, my inventory overflows with heavy and cheap ores, taking up much space from the ligher and more expensive ones, such as diamonds etc. When this occurs, a new interface comes in, telling me that I'm carrying too much stuff and I need to throw away something (this currently requires manual intervention on my part, meaning my macro is not fully automated). My target code provided in section 2 is this problematic interface which lists all the amount (""x pcs.""), and items (""ITEM3, ITEM4 and ITEM5"") in my bag and ask me to select with the checkbox what I want to throw away with a submit form. ""ITEM3, ITEM4 and ITEM5"" are the heavy and cheap stuff I want to automatically dispose of, so my macro can run in a loop and keep only the expensive items.

Also, because this is a PHP/JS-based online game, the array of items in my inventory are generated by the game and therefore dynamic, so I guess the onClick=""cuccArray[x]=1-cuccArray[x]; attribute of the checkbox I want to select cannot really be predicted/automated, because if the items in my inventory change, the array can be numbered completely differently.

5. Closing thoughts

I deliberately chose not to include any of my macros I experimented with, because I tried so many combinations that I wouldn't even know which one to write here. So if this seems as lazy to anyone, please forgive me. Thank you for everyone who went through my post, I would really appreciate some help. Even if my goal cannot be achieved because of the HTML structure, I would like to know it, because otherwise I will keep trying and failing. It might have started out as silly nostalgia but now the idea of me not being to solve the macro is bugging me even more than my love for that old browser RPG. I also really hope that the solution is not something really easy because I would feel very dumb (as I've mentioned, I've already succesfully did scripts and macros for other parts of this game, so I can use iMacros on at least a basic level).","
			7 posts
							鈥?Page 1 of 1
"
Extracting TAGX and TAGY,"How can I extract the position of an HTML element?  I want to do so, because I have an AJAX issue.  The only way to know that if a page finished loading is with the position of a button.

I'm working in c#.

Thanx","
			8 posts
							鈥?Page 1 of 1
"
TAG POS=R1 gives the wrong result. Why?,"I USE IMACROS V12.5.503 BROWSER AND WIN 10 PRO X64
hi 
this code:
Code: Select all'next line worked
TAG POS=1 TYPE=H4 ATTR=TXT:""DOGE""&&CLASS:m-2 EXTRACT=TXT
'next line not working
TAG POS=R1 TYPE=H4 ATTR=TXT:""0.000000000000000""&&CLASS:cloud-percent CONTENT=EVENT:FAIL_IF_FOUND

I tried to write a code that if see this number""0.000000000000000""(in doge box), the macro give me -1310 error but According to the photo, at present the number inside the Dodge Box is not equal to the searched number(TXT:""0.000000000000000"").
but macro gives me an error code -1310. i use EXTRACT:TXT instead of CONTENT=EVENT:FAIL_IF_FOUND to find that element and I found that it returns the number 0.000000000000000, which is inside the next box. Why?
If I remove TXT:""0.000000000000000"" from the second line of code, the second line of code points to the number inside the Dodge box, and if I return it, it points to the number inside the next box!!!!!!
thanks","
			3 posts
							鈥?Page 1 of 1
"
Imacro !var0-9 i only get 123?,Cant set !var4 says unsupported? This is what i get y i thought these where usable up to 9?,"
			9 posts
							鈥?Page 1 of 1
"
extract text from Element with non-fixed location,"hi 
i use imacros browser 12.5 and windows 10 pro x64

i want to extract some text from a website
Description of text and square:
Every time I enter the site, the location of each square (only the squares, not the text inside them), which includes reinvest, withtraw, etc., changes.
The square location changes every time I enter the site and I can not extract the text correctly. I want to extract the number inside the square corresponding to doge. Inside the attached photo, it is written 0.825348080509353. This number is constantly increasing.
I used the Extraction Wizard feature and got the following code. (Click on number)
Code: Select allTAG POS=2 TYPE=H4 ATTR=CLASS:cloud-percent EXTRACT=TXT
This code works fine. As long as the location does not change.
But when its location changes and xmr, for example, takes its place, the number corresponding to xmr (returns 0.00000000000000)
I even tried to select the doge text as an anchor title so that
Code: Select allTAG POS=2 TYPE=H4 ATTR=CLASS:m-2 EXTRACT=TXT
Again, this code works as long as the location does not change
i update this code as following but get not found error
Code: Select allTAG POS=2 TYPE=H4 ATTR=CLASS:m-2&&TXT:DOGE EXTRACT=TXT
and this is the doge text html tag
Code: Select all<h4 class=""m-2"">DOGE</h4>
What is the solution now?
I hope the explanation is complete.","
			5 posts
							鈥?Page 1 of 1
"
Extracting text with asterisk,"1. What version of iMacros are you using?
iMacros for Firefox
VERSION BUILD=10021450

2. What operating system are you using? (please also specify language)
Windows 10, English

3. Which browser(s) are you using? (include version numbers)
Firefox 85.0

I'm trying to locate text on the page that includes a literal asterisk using the TAG command. I've tried several different methods for escaping it, but can't find anything that works. Any advice?

The most relevant post I could find was this viewtopic.php?f=7&t=9779&p=29270&hilit=asterisk#p29270 but it's nearly 11 years old and I'm hoping the answer is different now.

My goal on this page is to find these entries, click an edit button, remove the asterisk, and save the change.","
			4 posts
							鈥?Page 1 of 1
"
Extract Captcha text  to Login,"Firefox 52.9.0 (32-bit)
iMacros 8.9.7
Win-10 (64-bit)

Hi,
     I am trying to Login page but struggled in Captcha / Security Code. I can only extracted Captcha / Security as image but not  text. I request anyone to help. 
Code: Select allURL GOTO=http://nregade4.nic.in/netnrega/MGNREGA_new/Nrega_Login.aspx?salogin=Y&state_code=25
TAG POS=1 TYPE=SELECT FORM=ID:aspnetForm ATTR=ID:ctl00_ContentPlaceHolder1_ddl_FinYr CONTENT=%2020
SET !ENCRYPTION NO
TAG POS=1 TYPE=INPUT:TEXT FORM=ID:aspnetForm ATTR=ID:ctl00_ContentPlaceHolder1_txt_UserID CONTENT=29720579357
'Type Password
TAG POS=1 TYPE=INPUT:PASSWORD FORM=ID:aspnetForm ATTR=ID:ctl00_ContentPlaceHolder1_txt_PW CONTENT=
PAUSE
TAG POS=1 TYPE=IMG ATTR=SRC:http://nregade4.nic.in/netnrega/CaptchaImage/JpegImage.aspx CONTENT=EVENT:SAVE_ELEMENT_SCREENSHOT
PAUSE
TAG POS=1 TYPE=INPUT:TEXT FORM=ID:aspnetForm ATTR=ID:ctl00_ContentPlaceHolder1_txt_Captcha CONTENT=
TAG POS=1 TYPE=INPUT:SUBMIT FORM=ID:aspnetForm ATTR=ID:ctl00_ContentPlaceHolder1_Button1





Thanks & Regards,
S. Tamilselvan.","
			9 posts
							鈥?Page 1 of 1
"
Telegram Scrape All Group Members,"Hi, 
I am trying to scrape all members in group (say this https://t.me/bisniss). However it only shown 200 member (in attached screenshot its shown 400, but every user have two selector).

Is there any way to get around this limitation and scrape all?

I am expecting solution like in this python thread,
https://stackoverflow.com/questions/540 ... am-channel (EDITED: wrong link)

Thank you in advance

I am using imacros 8.9.7 run in Firefox 56, Windows 7","
			14 posts
							鈥?Page 1 of 1
"
Conditional statement to check value of HTML tag,"Hi,

I would like to create a macro that contains a conditional statement to check the value of a HTML tag on a webpage:

Checks TAG POS=1 TYPE=DIV ATTR=ID:Vop11
If this = ""Booked""
Refresh webpage
Else
Continue running macro

I am using iMacros 12.5 Enterprise on Windows 10 and running the macro in iMacros Browser.

I am new to iMacros and any solutions would be appreciated.

Many thanks,

Paul","
			9 posts
							鈥?Page 1 of 1
"
