Title,Description,PostsNum
Add the current time and date into field,"Hello Newbie here!! I am looking for a way to add the current time and date into a webpage. I recorded a macro and put in the current time and date but when I run the macro obviously it puts in the date it was when I created the macro and not the current date. Below is the macro code. Thanks

TAG POS=1 TYPE=SELECT FORM=NAME:frmDetail ATTR=NAME:Date_1 CONTENT=%2
TAG POS=1 TYPE=SELECT FORM=NAME:frmDetail ATTR=NAME:Date_2 CONTENT=%17
TAG POS=1 TYPE=SELECT FORM=NAME:frmDetail ATTR=NAME:Date_3 CONTENT=%2016
TAG POS=1 TYPE=SELECT FORM=NAME:frmDetail ATTR=NAME:Date_4 CONTENT=%1
TAG POS=1 TYPE=SELECT FORM=NAME:frmDetail ATTR=NAME:Date_5 CONTENT=%:00
TAG POS=1 TYPE=SELECT FORM=NAME:frmDetail ATTR=NAME:Date_6 CONTENT=%PM",1
Help Scraping Photo Titles from Flickr,"I am working on a project to help a photographer archive all of his photo info (namely titles) from Flickr. Here's an example:
https://www.flickr.com/photos/harold_da ... o9j8-7mTZU

I need a script that can:
1. Grab the photo title
2. Grab the photo URL
3. Save everything to a .csv file

Here's what I have so far for the photo title... it is grabbing ""#EANF#"" each time.
Code: Select allVERSION BUILD=8920312 RECORDER=FX
TAB T=1
SET !ERRORIGNORE YES
TAG POS=1 TYPE=H1 ATTR=CLASS:<SP>meta-field<SP>photo-title<SP>&&ID:yui_3_16_0_1_1455545478543_1747
TAG POS=R1 TYPE=H1 ATTR=CLASS:<SP>meta-field<SP>photo-title<SP>&&ID:yui_3_16_0_1_1455545478543_1747* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=/Users/daniel/Desktop FILE=harold.csv

Any idea how I can get this to work?",4
extracting all link in a web page,"i'm trying to extract links in a web page but i only can get one link. can anyone help me to fix my code for extacting all links in it?

VERSION BUILD=8961227 RECORDER=FX
TAB T=1
URL GOTO=https://www.blogger.com/profile/16168795899587474395
TAG POS=1 TYPE=DIV ATTR=CLASS:contents-after-sidebar*
TAG POS=1 TYPE=li ATTR=CLASS:sidebar-item*
TAG POS=R{{!LOOP}} TYPE=A ATTR=HREF:* EXTRACT=HREF

thanks ",3
Data extracting from PDF,"Looking for help creating a script/workflow for extracting data from a PDF and separating the contents based on unique identifiers used as delimitation.

If anyone has experience with this sort of exercise please get in touch with me. Need help ASAP.",2
Commas in Text save as CSV File,"Hi All,
again, sorry for the newb questions.  I really cant find an asnwer on this one however it appears everyone has expereinced but doesnt appear to be solutions or people who answered their own post with a solution but didnt post the solution?  uuhhgg.

anyways,,,  

I am using the iMacros Browser V11.0.246.4051 to attemtp to figure any of this out.  Where I am at now is dealing with scraping a text title that has commas in it.  When it is saved as a CSV file of course it seperates out the words that has commas between them.  For example.

Precut Insulation, Door Skin Damper Kit, Inner

I need this in one column in the CSV File NOT three colums.

There has got to be a way around this?  can someone share a solution how to either eliminate the commas in the text or get iMacros to ignore the commas in the text when saving as CSV file.

Yes I know its comma deliminted,,, if I could change that?  wouldnt know where that option is to change the dleiminters?  even if that is possible?  would it make a difference exporting text to a database?  is that more difficult?   I would think this would be a real common problem and that there would be simple soljutions all over?  any help would be appreciated.  thanks...",2
i can't extract text to a variable in vba,"Code: Select allDim iim, status
Set iim = CreateObject(""imacros"")
status = iim.iimOpen(""-ie"", False)
Dim macro

macro = ""VERSION BUILD=10022823"" + vbNewLine
macro = macro + ""TAB T=1"" + vbNewLine
macro = macro + ""TAB CLOSEALLOTHERS"" + vbNewLine
macro = macro + ""URL GOTO=https://visa.mofa.gov.sa/Omra/addOmraVisa"" + vbNewLine
macro = macro + ""TAG POS=1 TYPE=INPUT:TEXT FORM=ACTION:/Omra/addOmraVisa ATTR=NAME:ApplicationNumber CONTENT=66359690"" + vbNewLine
macro = macro + ""TAG POS=1 TYPE=DIV FORM=ACTION:/Omra/addOmraVisa ATTR=TXT:Application<SP>Number<SP>Choose<SP>Saudi<SP>Mission<SP>selectSearch"" + vbNewLine
macro = macro + ""'text input activated"" + vbNewLine
macro = macro + ""TAG POS=1 TYPE=SPAN FORM=ACTION:/Omra/addOmraVisa ATTR=CLASS:t-input"" + vbNewLine
macro = macro + ""TAG POS=1 TYPE=LI ATTR=TXT:Islamabad"" + vbNewLine
macro = macro + ""TAG POS=1 TYPE=BUTTON:SUBMIT FORM=ACTION:/Omra/addOmraVisa ATTR=NAME:CommandName"" + vbNewLine
macro = macro + ""'text input activated"" + vbNewLine
macro = macro + ""TAG POS=3 TYPE=SPAN ATTR=CLASS:addlabel EXTRACT=TXT"" + vbNewLine
macro = macro + ""TAG POS=3 TYPE=SPAN ATTR=CLASS:addlabel EXTRACT=TXT"" + vbNewLine
macro = macro + ""TAG POS=3 TYPE=SPAN ATTR=CLASS:addlabel EXTRACT=TXT"" + vbNewLine
macro = macro + ""TAG POS=3 TYPE=SPAN ATTR=CLASS:addlabel EXTRACT=TXT"" + vbNewLine
Me.Text3.Value = iim.iimgetlastextract(1)

status = iim.iimPlayCode(macro)
i can't copy the EXTRACT=TXT to  me.text3.value thankx in advance",2
Extracting some lines from a website,"Hello guys.
Need some help with a script. I want to extract this messages from this site.

I want to extract the email and the message and put them in csv file and should look like this: ""email@dasdasda.com E-mail address is valid"" Or if the email is invalid it will look like this ""email@dasdasda.com E-mail is invalid""

I tried to extract the text and save it to a file like this
""TAG POS=1 TYPE=TD ATTR=TD:* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=tanana""
but it didint work..
Any suggestions ? Thanks and have a great day you all.


",7
Can't save format,"I am using Windows and tried this macro on Chrome, FF and IE. 
I downloaded iM last night so it's a new version. 

iM changes the source code when I do a 'SAVEAS', compared to when I manually do a 'file' -> 'saveas' -> 'web page html only' in Firefox. It's definitely different. 

How can I make the iMacros 'saveas' be the same as my manual FF save?

My iMacros code is:

URL GOTO=http://www.webpage
SAVEAS TYPE=HTM FOLDER=C:\xampp\htdocs FILE=name.htm",3
Extracting Page Source Information If Present,"VERSION BUILD=8961227 RECORDER=FX
Windows 8.1 Firefox 44.0

Okay, please forgive me for what may end up being very novice questions. I am fairly new to trying to use iMacros. Added it to Chrome a couple years ago but never really tried using it. I just added it to Firefox and am trying to find out if it can even do what I want it to do.

I am trying to use iMacros to search the page HTML source for a specific string. If that string exists I would like for it to extract that string along with the following 60 characters and date and time to append it to a CSV file. The thing is, that string could appear in the source 1 time, 20 times or perhaps not at all. I would then want the macro to wait 10 minutes, refresh the page and do the search all over again. I am looking for what may be subtle differences in if the string is found or not. Though I can determine the differences by analyzing the CSV file later. 

I am successfully able to search the page source with the below code. I have been able to get it to display a popup when the string is found. The problem is that it times out when the string is not found and the loop ends. Also, it is only prompting that the string exists. It is not logging that the string exists in a file for later analysis. I am also only able to extract the exact string, not the following 60 characters. 
Code: Select allVERSION BUILD=8961227 RECORDER=FX
TAB T=1
TAG POS=1 TYPE=INPUT:SUBMIT FORM=NAME:SearchForm ATTR=*
TAG POS=1 TYPE=A ATTR=TXT:More<SP>Dates
SEARCH SOURCE=REGEXP:""(String_Text_To_Find)"" IGNORE_CASE=YES EXTRACT=$1
PROMPT {{!EXTRACT}}

I hope that I provided enough information for someone to be able to answer my question. I guess I want to know if this is even something that iMacros is capable of doing before I put a lot of time in to working through it to only find out it isn't possible. My knowledge of iMacros and the code is very rudimentary right now, but I hope to learn a lot here and reading any resources you could point me to.

Thanks in advance!",2
extract email from text,"Hi,
Thanks for Shugarhttp://stackoverflow.com/users/4270557/shugar in stackoverflow
Code: Select allSET testString ""bla bla bla xyz@mail.com bla bla bla""
SET email EVAL(""'{{testString}}'.match(/(([^<>()[\\]\\\.,;:\\s@\\\""]+(\\.[^<>()[\\]\\\.,;:\\s@\\\""]+)*)|(\\\"".+\\\""))@((\\[[0-9]{1,3}\\.[0-9]{1,3}\\.[0-9]{1,3}\\.[0-9]{1,3}\\])|(([a-zA-Z\\-0-9]+\\.)+[a-zA-Z]{2,}))/g)[0];"")
PROMPT {{email}}

http://stackoverflow.com/questions/3055 ... th-imacros",2
Search for a list of URLs in site and extract to file?,"I need to search my site for several old URLs so they can be updated.  Then, for each URL that's found I need to extract the page URL where it was found and the link text that's displayed.  This all needs to be written to a CSV file  for review.  I'm fairly sure the URL will only appear once on a page and there won't be multiple URLs found on a page, but I can't rule that out.  Ideally the macro could read the URLs I'm searching for from an excel or CSV file (in which case I would need the macro to list which URL was found with the other info mentioned above, but I'm willing to search them individually. I've tried checking the example macros, forums and wiki, but I'm having trouble fitting it all together (haven't used iMacros in a loooong time).  Help or a point in the right direction is appreciated!",7
[solved] Imacro does not extract,"hey all so I've spent hours and hours trying to solve tis but I couldn't...you guys are my last hope:

I want to extract the word style / label of hundreds of words in this dictionary: http://www.oxfordlearnersdictionaries.c ... antagonist

for example in the link above I want the ""(formal)"" to be extracted, but no matter what I do, it won't... here's my code:
Code: Select allURL GOTO=http://www.oxfordlearnersdictionaries.com/definition/english/antagonist
TAG POS=1 TYPE=SPAN ATTR=ID:antagonist__15&&REG:fml&&CLASS:reg EXTRACT=TXT 

I've written more specific ATTR's but were all failures and Imacro won't extract",3
imacros browser crash,"Good evening to everybody,

I have a problem with my iMacros script in iMacros Browser.

I'm using Windows 7

This is the message of the CrashReport.txt:

========================================
2016-01-18 11:54:07Z
iMacros version 10.3.27.5830, IE version 11.0.9600.16428, OS version Microsoft Windows NT 6.1.7601 Service Pack 1

Exception at System.Drawing.Graphics FromHdcInternal(IntPtr)
Memoria insufficiente.
   in System.Drawing.Graphics.FromHdcInternal(IntPtr hdc)
   in System.Drawing.BufferedGraphicsContext.CreateBuffer(IntPtr src, Int32 offsetX, Int32 offsetY, Int32 width, Int32 height)
   in System.Drawing.BufferedGraphicsContext.AllocBuffer(Graphics targetGraphics, IntPtr targetDC, Rectangle targetRectangle)
   in System.Drawing.BufferedGraphicsContext.Allocate(IntPtr targetDC, Rectangle targetRectangle)
   in System.Windows.Forms.Control.WmPaint(Message& m)
   in System.Windows.Forms.Control.WndProc(Message& m)
   in System.Windows.Forms.Label.WndProc(Message& m)
   in System.Windows.Forms.Control.ControlNativeWindow.OnMessage(Message& m)
   in System.Windows.Forms.Control.ControlNativeWindow.WndProc(Message& m)
   in System.Windows.Forms.NativeWindow.Callback(IntPtr hWnd, Int32 msg, IntPtr wparam, IntPtr lparam)

========================================
2016-01-18 11:54:32Z
iMacros version 10.3.27.5830, IE version 11.0.9600.16428, OS version Microsoft Windows NT 6.1.7601 Service Pack 1

Exception at IntPtr GetCOMIPFromRCW(System.Object, IntPtr, IntPtr ByRef, Boolean ByRef)
Impossibile utilizzare oggetti COM separati dai relativi RCW sottostanti.
   in System.StubHelpers.StubHelpers.GetCOMIPFromRCW(Object objSrc, IntPtr pCPCMD, IntPtr& ppTarget, Boolean& pfNeedsRelease)
   in SHDocVw.WebBrowserClass.PutProperty(String Property, Object vtValue)
   in iMacros.Core.Logic.DirectScreenApi.HKReplay_Stop(WebBrowserClass webBrowser)
   in iMacros.Core.Logic.MacroPlayer.UninitializeDSPlayback(WebBrowserClass webBrowser)
   in iMacros.Core.Logic.MacroPlayer.Play(Macro macro, Boolean blockCommands)
   in iMacros.WinUI.Common.SidebarControl.PlayStart(Func`1 getMacro, Int32 repeatCount)
   in iMacros.WinUI.Common.SidebarControl.PlayStart(String relativePath, Int32 repeatCount)
   in iMacros.WinUI.Common.SidebarControl.#=qw2TiTV0rLGKHkj17Rx2ftltL2UetAgk7i1eWYslwXKQ=(Object #=qBdLLW6tIgV9gex7GuA6ibw==, EventArgs #=qR9TIpSAhK0gAw1hHShpghw==)
   in System.Windows.Forms.Control.OnClick(EventArgs e)
   in System.Windows.Forms.Button.OnClick(EventArgs e)
   in System.Windows.Forms.Button.WndProc(Message& m)
   in System.Windows.Forms.Control.ControlNativeWindow.OnMessage(Message& m)
   in System.Windows.Forms.Control.ControlNativeWindow.WndProc(Message& m)
   in System.Windows.Forms.NativeWindow.Callback(IntPtr hWnd, Int32 msg, IntPtr wparam, IntPtr lparam)

This is the script Code:

VERSION BUILD=8881205 RECORDER=FX
TAB T=1
SET !ERRORIGNORE YES
SET !TIMEOUT_STEP 0
SET !EXTRACT_TEST_POPUP NO
SET !DATASOURCE prova.csv
SET !DATASOURCE_LINE {{!LOOP}}
'PROMPT {{!COL1}}


FRAME NAME=mainFrame

TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:fSearch ATTR=CLASS:f CONTENT={{!COL1}}
SIZE X=992 Y=735
DS CMD=MOVETO X=460 Y=267 CONTENT=
WAIT SECONDS = 0.1
DS CMD=LDOWN X=460 Y=267 CONTENT=
DS CMD=LUP X=460 Y=267 CONTENT=
DS CMD=MOVETO X=426 Y=294 CONTENT=
DS CMD=MOVETO X=262 Y=344 CONTENT=

WAIT SECONDS = 0.5


DS CMD=MOVETO X=243 Y=344 CONTENT=
DS CMD=MOVETO X=346 Y=352 CONTENT=
DS CMD=RDOWN X=346 Y=352 CONTENT=
DS CMD=RUP X=346 Y=352 CONTENT=
DS CMD=MOVETO X=362 Y=361 CONTENT=
DS CMD=MOVETO X=380 Y=361 CONTENT=
DS CMD=LDOWN X=380 Y=361 CONTENT=
DS CMD=LUP X=380 Y=361 CONTENT=
DS CMD=MOVETO X=215 Y=456 CONTENT=


WAIT SECONDS = 0.5

FRAME NAME=""mainFrame""
TAG POS=1 TYPE=INPUT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=2 TYPE=INPUT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=1 TYPE=SELECT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=3 TYPE=INPUT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=1 TYPE=INPUT ATTR=CLASS:""f fR fD""&&VALUE:* EXTRACT=TXT 
TAG POS=2 TYPE=SELECT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=4 TYPE=INPUT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT 
TAG POS=5 TYPE=INPUT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=6 TYPE=INPUT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=7 TYPE=INPUT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=8 TYPE=INPUT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=9 TYPE=INPUT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=3 TYPE=SELECT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=4 TYPE=SELECT ATTR=CLASS:""f fR""&&VALUE:* EXTRACT=TXT
TAG POS=1 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=2 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=3 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=4 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=5 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=6 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=7 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=8 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=9 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=10 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=11 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=12 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
TAG POS=13 TYPE=DIV ATTR=CLASS:""f fO""&&VALUE:* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=test.csv

URL GOTO=http://prova.it

WAIT SECONDS = 2

SIZE X=992 Y=735
'DS CMD=MOVETO X=176 Y=526 CONTENT=
'DS CMD=MOVETO X=252 Y=646 CONTENT=
'DS CMD=MOVETO X=202 Y=709 CONTENT=
'DS CMD=MOVETO X=137 Y=726 CONTENT=
'DS CMD=MOVETO X=199 Y=709 CONTENT=
'DS CMD=MOVETO X=140 Y=723 CONTENT=
'DS CMD=MOVETO X=134 Y=723 CONTENT=
'DS CMD=MOVETO X=80 Y=732 CONTENT=
'DS CMD=MOVETO X=48 Y=726 CONTENT=
'DS CMD=MOVETO X=295 Y=723 CONTENT=
'DS CMD=MOVETO X=359 Y=729 CONTENT=
'DS CMD=MOVETO X=167 Y=729 CONTENT=
'DS CMD=MOVETO X=48 Y=728 CONTENT=
DS CMD=MOVETO X=12 Y=725 CONTENT=
DS CMD=MOVETO X=20 Y=725 CONTENT=
DS CMD=LDOWN X=20 Y=725 CONTENT=
DS CMD=MOVETO X=7 Y=726 CONTENT=
DS CMD=LDOWN X=7 Y=726 CONTENT=
DS CMD=LDBLCLK X=7 Y=726 CONTENT=
DS CMD=LDOWN X=7 Y=726 CONTENT=
DS CMD=MOVETO X=58 Y=537 CONTENT=
DS CMD=MOVETO X=61 Y=521 CONTENT=
DS CMD=MOVETO X=51 Y=518 CONTENT=
DS CMD=MOUSEWHEEL X=51 Y=518 CONTENT=120
DS CMD=MOUSEWHEEL X=51 Y=518 CONTENT=120
DS CMD=MOUSEWHEEL X=51 Y=518 CONTENT=120
DS CMD=MOUSEWHEEL X=51 Y=518 CONTENT=120
DS CMD=MOUSEWHEEL X=51 Y=518 CONTENT=120
DS CMD=MOUSEWHEEL X=51 Y=518 CONTENT=120
DS CMD=MOVETO X=50 Y=515 CONTENT=
DS CMD=MOUSEWHEEL X=50 Y=515 CONTENT=120
DS CMD=MOUSEWHEEL X=50 Y=515 CONTENT=120
DS CMD=MOUSEWHEEL X=50 Y=515 CONTENT=120
DS CMD=MOUSEWHEEL X=48 Y=515 CONTENT=120
DS CMD=MOUSEWHEEL X=48 Y=515 CONTENT=120
DS CMD=MOUSEWHEEL X=48 Y=515 CONTENT=120
DS CMD=MOUSEWHEEL X=45 Y=514 CONTENT=120
DS CMD=MOUSEWHEEL X=45 Y=514 CONTENT=120
DS CMD=MOUSEWHEEL X=45 Y=514 CONTENT=120
DS CMD=MOVETO X=38 Y=508 CONTENT=
DS CMD=MOUSEWHEEL X=38 Y=508 CONTENT=120
DS CMD=MOUSEWHEEL X=38 Y=508 CONTENT=120
DS CMD=MOUSEWHEEL X=38 Y=508 CONTENT=120
DS CMD=MOUSEWHEEL X=39 Y=507 CONTENT=240
DS CMD=MOUSEWHEEL X=39 Y=507 CONTENT=240
DS CMD=MOUSEWHEEL X=39 Y=507 CONTENT=240
DS CMD=MOVETO X=44 Y=505 CONTENT=
DS CMD=MOVETO X=47 Y=510 CONTENT=
DS CMD=MOVETO X=70 Y=498 CONTENT=
DS CMD=MOVETO X=173 Y=272 CONTENT=
DS CMD=MOVETO X=189 Y=188 CONTENT=
DS CMD=MOVETO X=196 Y=162 CONTENT=
DS CMD=MOUSEWHEEL X=196 Y=162 CONTENT=120
DS CMD=MOUSEWHEEL X=196 Y=162 CONTENT=120
DS CMD=MOUSEWHEEL X=196 Y=162 CONTENT=120
DS CMD=MOUSEWHEEL X=196 Y=156 CONTENT=120
DS CMD=MOUSEWHEEL X=196 Y=156 CONTENT=120
DS CMD=MOUSEWHEEL X=196 Y=156 CONTENT=120
DS CMD=MOVETO X=198 Y=152 CONTENT=
DS CMD=MOUSEWHEEL X=198 Y=152 CONTENT=120
DS CMD=MOUSEWHEEL X=198 Y=152 CONTENT=120
DS CMD=MOUSEWHEEL X=198 Y=152 CONTENT=120
DS CMD=MOVETO X=199 Y=146 CONTENT=
DS CMD=MOVETO X=198 Y=158 CONTENT=
DS CMD=MOVETO X=135 Y=204 CONTENT=
DS CMD=MOVETO X=137 Y=224 CONTENT=
DS CMD=MOVETO X=84 Y=361 CONTENT=
DS CMD=MOVETO X=60 Y=364 CONTENT=
DS CMD=MOVETO X=42 Y=364 CONTENT=
DS CMD=MOVETO X=50 Y=361 CONTENT=
DS CMD=MOVETO X=54 Y=360 CONTENT=
DS CMD=MOVETO X=47 Y=358 CONTENT=
DS CMD=MOVETO X=54 Y=357 CONTENT=
DS CMD=LDOWN X=54 Y=357 CONTENT=
DS CMD=LUP X=54 Y=357 CONTENT=
DS CMD=MOVETO X=73 Y=399 CONTENT=

WAIT SECONDS = 1


Can you help me?

Thanks in advance for the answers.",6
Trim/replace/split extracted htm Before and After.,"Hello,

I'm having trouble trimming/replacing or splitting extracted html, I have tried every code from the forum and nothing seems to be working. I need to get ""Limited stock available."" and replace the text if found with a 1 for csv saving. I was able to remove everything after ""available."" but have no idea how to remove all text before ""Limited"". what's the current way to do this?

TAG POS=1 TYPE=DIV ATTR=CLASS:notices<SP>clear<SP>clearfix EXTRACT=HTM
SET !VAR2 EVAL(""var s=\""{{!VAR1}}\""; s.split(\"" (\"", 1);"")
PROMPT {{!VAR2}}
<div class=""notices clear clearfix"" style=""border: 1px solid blue; border-image: none;"" oldBorder=""undefined"">                             <a class=""notice save"" aria-describedby=""qtip-0"" href=""#"" data-content='Buy <em class=""placeholder"">6</em> of this item for $<em class=""placeholder"">4.77</em> each' data-hasqtip=""0""><span class=""sprite sprite-save""></span></a>                            <a class=""notice av un"" aria-describedby=""qtip-1"" href=""#"" data-content='<div>Limited stock available. (0)<br/><br/> Inventory levels fluctuate throughout the day as products are being received and shipped.  Contact your Customer Service Specialist for further availablity.</div><div style=""margin: 2px 0; padding: 3px 8px; font-weight: bold; color: #FFF; background-color: #8A3C18;"">Availability outside of your region</div><div><span style=""display: inline-block; width: 225px; padding: 0 8px;"">Portland, OR:</span> <span style=""display:inline-block;width:10px;height:10px;background-color:#0F0""></span></div><div><span style=""display: inline-block; width: 225px; padding: 0 8px;"">Denver, CO:</span> <span style=""display:inline-block;width:10px;height:10px;background-color:#0F0""></span></div><div><span style=""display: inline-block; width: 225px; padding: 0 8px;"">Fairless Hills, PA:</span> <span style=""display:inline-block;width:10px;height:10px;background-color:#0F0""></span></div><div style=""margin: 2px 0; padding: 2px; height: 2px; background-color: #8A3C18;""></div><div style=""font-size: 10px; padding: 0 8px;"">Fulfillment from outside of your region may incur additional freight charges. Please contact your Customer Service Specialist for assistance.</div>' data-hasqtip=""1""><span class=""sprite sprite-oos""></span></a>                    </div>

iMacros Browser (x86) Version 10.4.28.1074
IE 11
Windows 8.1",7
Infinite scroll,"Hello,

I want to scrap a site where results are dynamically generated with an infinite scroll (in ajax).
When I arrive on the page, there's only 20 results.
So if I make a TAG POS=30 it doesn't work.

I need to scroll manually the page, then the next results appears and then the TAG POS=30 work.

How can I succeed in scrolling the page automatically with imacros for Firefox ?
I have tried with url goto=javascript:window.scrollBy(0,20000) which I have found on a forum, but it doesn't work too.

Thanks",4
How to extract the link after a specific div,"Hi,


I would like to create a list of link for a newspaper, so i built this macro :
Code: Select allVERSION BUILD=8940826 RECORDER=FX
TAB T=1
SET !ERRORIGNORE YES
SET !LOOP 1
URL GOTO=http://www.lemonde.fr/recherche/?keywords=keyword&qt=recherche_globale&page_num={{!loop}}
TAG POS=1 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
TAG POS=2 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
TAG POS=3 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
TAG POS=4 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
TAG POS=5 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
TAG POS=6 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
TAG POS=7 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
TAG POS=8 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
TAG POS=9 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
TAG POS=10 TYPE=A ATTR=CLASS:grid_3*alpha*obf* EXTRACT=HREF
SAVEAS TYPE=EXTRACT FOLDER=* FILE=links_lemonde.txt
WAIT SECONDS=3


Everything was good at the begining, but then i discover sometimes links are not formated always  with this attribute, so i search the commun symbole:
Code: Select all<article class=""grid_12 alpha enrichi mgt8"">
               <div class=""grid_11 conteneur_fleuve alpha omega"">
                  <a href=""/culture/article/2012/04/02/selection-cd_1679176_3246.html?xtmc=immobilier&xtcr=3463"" class=""grid_3 alpha obf""><img width=""147"" height=""97"" data-item-type=""article"" data-lazyload=""true"" alt=""Sélection CD"" title=""Sélection CD"" class=""lazy-retina"" data-src=""http://s2.lemde.fr/image/2007/03/10/147x97/881629_7_2fa4_les-journalistes-de-la-rubrique-musiques-du_72443f12f62ce8088d1db266472488c7.jpg"" src=""data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="" onload=""lmd.pic(this);"" onerror=""lmd.pic(this);""></a>
                  <div class=""grid_8 omega resultat"">
                                    <h3 class=""txt4_120 ""><a href=""/culture/article/2012/04/02/selection-cd_1679176_3246.html?xtmc=immobilier&xtcr=3463"">Sélection CD</a></h3>
                     <span class=""txt1 signature"">LE MONDE | 9 avril 2012</span>
                     <p class=""txt3"">Chutes de type Niagara glauque (Flowing Down Too Slow), mirages psychédéliques (Domeniche alla periferia dell'impero), corps fantomatiques (Nell'alto dei giorni immobili), trames effilochées (The Nameless City), tous ces moments de désagrégation se doublent paradoxalement d'une irrésistible force...</p>
                  </div>
               </div>
            </article>
            <article class=""grid_12 alpha enrichi mgt8"">
               <div class=""grid_11 conteneur_fleuve alpha omega"">
                                 <div class=""grid_11 omega resultat"">
                     <h3 class=""txt4_120 marqueur_restreint""><a href=""/a-la-une/article/2012/04/09/le-club-des-entrepreneurs-intouchables_1682627_3208.html?xtmc=immobilier&xtcr=3464"">Le club des entrepreneurs intouchables</a></h3>
                     <span class=""txt1 signature"">LE MONDE | 9 avril 2012</span>
                     <p class=""txt3"">Ils appartiennent à la caste la plus méprisée d'Inde et pourtant, aujourd'hui, ils ont réussi dans les affaires. ...Ces quelques centaines de patrons tissent leur réseau et revendiquent leur place parmi l'élite...Ce n'est pas pour sa moquette rouge épaisse, ses moulures au plafond et son volumineux...</p>
                  </div>
               </div>
            </article>
 

I founded that :
Code: Select all<div class=""grid_* omega resultat""><h3 class=""txt4_120 "">

Where  * = 8 or 11 

Here an example page http://www.lemonde.fr/recherche/?keywor ... ge_num=424

So i try to do this modification (and few others) :
Code: Select allTAG POS=1 TYPE=DIV ATTR=CLASS:grid_*omega*resultat&&TXT:HREF*
TAG POS=R1 TYPE=A ATTR=HREF:* EXTRACT=HREF 


But i don't succeed.

So, do you have an idea to help me with this macro?

Thank you",10
Terrible webpage,"Perhaps someone can help me..

There is a terrible webpage that not allow me to use SAVEAS...  This is the link

http://www.supercias.gob.ec/portalinfor ... onista.php

You can try with any ID, for example 0990858322001

Thanks in advance..",2
