Title,Description,PostsNum
just use second item from an array,"Hey

I need to split a text from the clipboard in 2 parts and then use the second part.
Thats what i have allready:
Code: Select allSET !VAR1 EVAL(""var s=\""{{!CLIPBOARD}}\""; s.split(\""(B)\"",1); var r = s[1];r "")
PROMPT {{!VAR1}}


If I insert:
""Abcde (B) FGHIJ""
what i would expect is a prompt with ""FGHIJ"" as the second item in the array
but what i get is ""b"" as the second letter.

How do i get the second item?

Greetings
eric",2
Why do i have all extracted text in one row?,"Hi.
First, sorry for my bad english, but i hope you will understand what i mean.
I seach since hours for an answer of my problem, but i can´t find something what helps me.

I have write a small macro (short version)
Code: Select allVERSION BUILD=10002738
TAB T=1
TAB CLOSEALLOTHERS

Set !DATASOURCE list.csv
SET !DATASOURCE_COLUMNS 1
SET !DATASOURCE_LINE {{!LOOP}}
SET !LOOP 1

URL GOTO=URL{{!COL1}}
TAG POS=1 TYPE=SPAN ATTR=CLASS:bld<SP>lrg<SP>red EXTRACT=TXT 
TAG POS=1 TYPE=SPAN ATTR=CLASS:lrg<SP>bold EXTRACT=TXT
TAG POS=1 TYPE=SPAN FORM=ACTION:URL{{!COL1}}_New EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=* 

the result is, that i have all text in one field, like this:
 EUR 17,34,""Der Alte - Collector's Box Vol. 10 (Folgen 161-175) [5 DVDs]"",""EUR 3,73""

I want the data in one row, but seperated in three columns.
must the script not do this automatically?

I hope someone can help me.



~~~EDIT~~~
I found out something.
When i start the Imacros Browser - Tools - Options, and check the box: Use regional settings in CSV file, it works fine.
But when i play the script in firefox, i have the same problem like before. In firefox i cant find the option to change for regional settings.


~~~EDIT 2~~~
I found a solution, not good, but it works.
Iam from Germany.
I have to change the speek options at the control panel to English (USA).
Than i can open the csv file and have all values in seperatet columns.",4
Tag check Looping puzzle,"Hi all.....

I have a macro that runs through a series of divs for extraction. Works fine looping with:
Code: Select allTAG POS={{!LOOP}} TYPE=IMG ATTR=SRC:http://s7d5.scene7.com/ti/image/Fraps/product/*140*

But I need to also check each div for an image tag if the product is new. This:
Code: Select allTAG POS={{!LOOP}} TYPE=IMG ATTR=﻿SRC:http://4ware.edge.net/aagm_prd/on/static/Sites-Fraps-Site/Sites-Fraps-List/default/2003/images/new.png EXTRACT=ALT
...skips the current looped div and goes to the div that has the image. How can i have it return a true or false for the image tag for each div?

Thanks",2
Export from page to web form,"Hi guys, I'm new here and just started looking into iMacros for firefox. Maybe what I am looking for is not available in this version, but if so, any help would be appreciated.

My question is, is it possible to take certain elements from one site's page (values, such as name, address, phone number, etc) and use that information to fill out a form on a different site, into their respective fields. Then go back to the first, pull up the next page with different info, but of the same type, and use it to automatically fill out the form on the second site in the same fashion.

If this is at all possible, please let me know, even if I can only do it for only one specific page to another, would be very helpful. If this functionality is not there by default but can be added, any pointers would be much appreciated. 

I appreciate your time and consideration.

If I have not able to communicate clearly, this example should show exactly what i am looking for:

page on site 123.com
(static content)

NAME:
Billy

PHONE #:
222-4444

ADDRESS:
554 W Main street

So, I want to be able to automatically export this information as follows:

page on differentsiteabc.org
(editable fields and blank by default)

NAME:
[___________] <- value 'Billy' should automatically enter here

PHONE #:
[___________] <- value '222-4444' should enter here

ADDRESS:
[___________] <- value '554 W Main street' should go here

 and so on and so forth




Again, thanks for any help provided, it really means a lot to me.",8
Overwhelmed with iMacros for many things.,"1. Version Number
VERSION BUILD=9002379
2. Operating System 
Windows 8.1
3. Browser
iMacros Browser 9.00.2379
4. Demos
I have not tested all but saving html is working. 
5. VBS Samples
I'm having trouble getting the extract-2-file.vbs to work.  I don't see how the VB code is connected in any way to the iMacros code below. 
http://wiki.imacros.net/Extract-2-File.vbs
6. Problem URL
This is in the question
7. Different Browser
Ignored for the moment due to my confusion. 

Hello iMacros community.  I am absolutely amped to start using this product but I am overwhelmed trying to get a few couple computing statements working.  I'm not a completely novice programmer but I use mostly R and the syntax of making these statements work is running against my expectations. 

I will show you the code I have so far (only using the direct control instead of calling elements) with comments on what I'm trying to do. I've been reading through the wiki on how to approach these statements more than a couple times and now I think its time to ask for a little guidance even though I'm starting from an early stage. 
Code: Select allVERSION BUILD=9002379
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=http://www.courtrecords.alaska.gov/eservices/home.page.9
SIZE X=970 Y=652
WAIT SECONDS=3.000
DS CMD=CLICK X=279 Y=557 CONTENT=
WAIT SECONDS=3.000
DS CMD=CLICK X=430 Y=204 CONTENT=
WAIT SECONDS=3.000
DS CMD=KEY CONTENT=3AN-14-0000{{!loop}}CR
WAIT SECONDS=3.000
DS CMD=CLICK X=203 Y=231 CONTENT=
WAIT SECONDS=3.000
DS CMD=CLICK X=53 Y=158 CONTENT=
WAIT SECONDS=3.000
SAVEAS TYPE=HTM FOLDER=* FILE=3AN-14-0000{{!loop}}CR

After running the code elsewhere I can see that it is sensitive to the font and sizing of the browser so playing with it is necessary (duh). What I am trying to show is that I am doing the following order of steps

1. Go to the pubic court document website
2. click to search (I don't start out step one at the search form because the site is very painfully tracking my session)
3. Enter in my case code starting from 0. and click search
4. Click the first result
5. save the whole html file
6. repeat with the case number at 1,2, ...

Here is the TL:DR questions of my dilemma: 

Q1. How can I click dynamic links like I do in step 2 without using direct screen? (I found something on this under X/Y at http://wiki.imacros.net/First_Steps but I need a little more guidance as someone who has only finished the first half of javascript at code academy)

Q2. How can I run a ""while"" loop to conditionally only return cases that have links in step 4 (and hence, are real). 

Q3. Under Play, I can choose to either run a script or run a loop where I set the limit outside the script.  How can I set a limit to my loop within the script. 

Q4.  If I want to run multiple loops in one script with different limits how can I do this so the loop is contained within its respective code. 

Thanks.  And forgive my sloppy language for where more specific terms could have been used.",8
HELP - How to extract URL from this page ?,"Hi everyone,

I want to extract urls from this page, but I am not able to do it 

I don't know why, but the only way for me to download all this page URLs is this way :
Code: Select allURL GOTO=http://www.leboncoin.fr/voitures/offres/rhone_alpes/?o=3&f=p
TAG POS=2 TYPE=DIV ATTR=TXT:Aujourd'hui19:23<SP>3Volkswagen<SP>golf<SP>vi<SP>2.0<SP>tdi<SP>140<SP>4<SP>motion<SP>5p<SP>Mâcot-la-Plagne<SP>/<SP>* EXTRACT=HTM


The problem is that it will download the whole code, while I just need the urls...

Do you have any idea ? 

Thank you so much !",4
Data Extraction to CSV Help,"Hi, 

I am new to iMacros and have been trying to figure out how to scrape the names, image source and links from this page to a CSV: http://app.traackr.com/campaigns/view/3957

This is what I currently have and its not working as intended. Any help would be much appreciated
Code: Select allVERSION BUILD=8031994
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO=http://app.traackr.com/campaigns/view/3957
TAG POS=1 TYPE=A ATTR=TXT EXTRACT=TITLE 
TAG POS=1 TYPE=A ATTR=TXT:H*links* EXTRACT=Title-Link 
TAG POS=1 TYPE=IMG ATTR=SRC:*shark_thumbnail.jpg EXTRACT=ALT    

TAG POS=2 TYPE=A ATTR=TXT EXTRACT=TITLE 
TAG POS=2 TYPE=A ATTR=TXT:H*links* EXTRACT=Title-Link 
TAG POS=2 TYPE=IMG ATTR=SRC:*shark_thumbnail.jpg EXTRACT=ALT   

TAG POS=3 TYPE=A ATTR=TXT EXTRACT=TITLE 
TAG POS=3 TYPE=A ATTR=TXT:H*links* EXTRACT=Title-Link 
TAG POS=3 TYPE=IMG ATTR=SRC:*shark_thumbnail.jpg EXTRACT=ALT   

TAG POS=4 TYPE=A ATTR=TXT EXTRACT=TITLE 
TAG POS=4 TYPE=A ATTR=TXT:H*links* EXTRACT=Title-Link 
TAG POS=4 TYPE=IMG ATTR=SRC:*shark_thumbnail.jpg EXTRACT=ALT   

TAG POS=5 TYPE=A ATTR=TXT EXTRACT=TITLE 
TAG POS=5 TYPE=A ATTR=TXT:H*links* EXTRACT=Title-Link 
TAG POS=5 TYPE=IMG ATTR=SRC:*shark_thumbnail.jpg EXTRACT=ALT   

'
'Relative extraction
'
'1. Mark reference (anchor) element
TAG POS=1 TYPE=TH ATTR=TXT:MyTable
'2. POS value is RELATIVE to the anchor element   
TAG POS=R3 TYPE=TD ATTR=TXT:* EXTRACT=TXT 


This is what I would like the first row to look like

User full name, link to user profile, user img source url",2
Save the excel table with separation,"Hi .. 

I'm trying to extract a table with rows and columns to excel, but when I save the csv file is separated only by lines and not columns, data separated by commas ... 

Example:

Name,SSN,Address,Phone .... 
But then, on the same line and not separated by columns ... one next to the other ... 
How to make each name, address, is separated by its row and column exactly as the HTML table. 

Can you help me? 
Thank you. 
Note I am Brazilian and I tried to write the google translator. Sorry!

iOpus Software GmbH
iMacros Browser (x86) Version 10.00.2738",3
How to extract ALL cookies (including HttpOnly ones),"How can I use iMacros to extract all cookies from a third party webpage? This must include HttpOnly ones. Currently I am trying to use document.cookie in Javascript, but it seems that HttpOnly cookies are excluded from that.",1
Need help extract correct data,"Hi.
I try to use imacros since a few days.
a few things has worked, but the most not   
Now i have a new problem. i think is it very simple, but i cant find a solution.
can anyone help me please?


I have the following source code:
Code: Select all<h1 style=""outline: 1px solid blue;"" class=""artikeldetail"">NHL 14 Ankauf</h1> (Spiele / Games - Xbox 360 Spiele - Sport)<br><strong>EAN: </strong>5035228111103<br><br><form action=""ankauf_warenkorb.html"" method=""post"">
  

I want to extract only the number: 5035228111103, and nothing else.
The only i have reached is to extract ""NHL 14 Ankauf"" with
TAG POS=1 TYPE=h1 ATTR=CLASS:artikeldetail EXTRACT=TXT",2
Problems Replicating Table in Excel,"Hello everyone,
I have been able to extract data from a website using iMacros. The problem has occurred in trying to get the data to extract in individual cells aligned correctly back in a table format. I have attached the 3 tables from the websites and the resulting Excel file. I have looked online and in the forum for help on this but am stuck. Your help  would be greatly appreciated! 

My iMacros version build=10002738, I am using Windows 7, 64 bit and IE 10. The demo macros work fine.
Here is the script:

VERSION BUILD=10002738
FRAME NAME=SearchFrame
TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:FormOne ATTR=NAME:ClosedDateMin CONTENT=4/11/2013
TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:FormOne ATTR=NAME:ClosedDateMax CONTENT=4/11/2014
TAG POS=1 TYPE=INPUT:BUTTON FORM=NAME:FormOne ATTR=NAME:button5
WAIT SECONDS=2
TAG POS=1 TYPE=FORM FORM=NAME:FormExport ATTR=NAME:FormExport EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=C:\Users\Daron\Desktop FILE=ValueTrends.csv
TAG POS=1 TYPE=INPUT:BUTTON FORM=NAME:FormExport ATTR=NAME:B2
TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:FormOne ATTR=NAME:ClosedDateMin CONTENT=4/11/2012
TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:FormOne ATTR=NAME:ClosedDateMax CONTENT=4/11/2013
TAG POS=1 TYPE=INPUT:BUTTON FORM=NAME:FormOne ATTR=NAME:button5
WAIT SECONDS=2
TAG POS=1 TYPE=FORM FORM=NAME:FormExport ATTR=NAME:FormExport EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=C:\Users\Daron\Desktop FILE=ValueTrends.csv
TAG POS=1 TYPE=INPUT:BUTTON FORM=NAME:FormExport ATTR=NAME:B2
TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:FormOne ATTR=NAME:ClosedDateMin CONTENT=4/11/2011
TAG POS=1 TYPE=INPUT:TEXT FORM=NAME:FormOne ATTR=NAME:ClosedDateMax CONTENT=4/11/2012
TAG POS=1 TYPE=INPUT:BUTTON FORM=NAME:FormOne ATTR=NAME:button5
WAIT SECONDS=2
TAG POS=1 TYPE=FORM FORM=NAME:FormExport ATTR=NAME:FormExport EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=C:\Users\Daron\Desktop FILE=ValueTrends.csv",2
Javascript Split by comma,"Using iMacros for Firefox

I am attempting to create an array based on what was transfered to the clipboard. Below is the code

SET !CLIPBOARD {{GCNumber}},{{GCPin}},{{!EXTRACT}}
SET !VAR1 EVAL(""var s=\""{{!CLIPBOARD}}\""; s.split(\"",\""); s[0];"")
PROMPT {{!VAR1}}

Clipboard Example: 60939225,0823,$11.57

What I would like is

s[0] = 60939225
s[1] = 0823
s[2] = $11.57

Then would do something like
SET !VAR1 EVAL(""var s=\""{{!CLIPBOARD}}\""; s.split(\"",\""); s[0];"")
SET !VAR2 EVAL(""var s=\""{{!CLIPBOARD}}\""; s.split(\"",\""); s[1];"")
SET !VAR3 EVAL(""var s=\""{{!CLIPBOARD}}\""; s.split(\"",\""); s[2];"")

But I cant seem to get the javascript right. So far its returning each single char like s[0] = 6 s[1] = 0 s[2] = 9 etc.

Anyone see what I am doing wrong?",2
Follow two different paths based on condition,"I am using enterprise edition and using firefox 28.0 and am familiar with VB and java scripting. I am extracting some values from webpage and after that I want to compare the values from my database cells to extracted values if it passes I want IIM to follow certain links and if fails I want IIM to follow some other links. How do I place such condition?
2ndly, I am confuse because, in IIM file, everything goes by line number; How do I define paths based on conditions? How do I tell Macro to executes this if pass and execute that if fails. I will really appreciate if any of you may give some general examples.
Thanks",1
Important Progress iMacros Product Update,"Dear iMacros Customers and Users, 

We are writing to inform you that Progress will be officially discontinuing the Progress iMacros product, with a planned End-Of-Life date of November 30, 2023. 

What does this mean? 
Moving forward, Progress will continue to support the iMacros product and will only provide critical fixes as needed until the EOL date. We will honor all service agreements through the existing term, except for those contracts that go beyond the EOL date. Customers with service agreements that go beyond the EOL date will be contacted separately to discuss their options and next steps. We will continue to offer service agreement renewals that do not exceed the EOL date. 

What are your next steps? 
Please remain on the lookout for more communications from Progress in the coming months, as more information will be made readily available to assist you as you prepare your transition plans. 

If you have additional questions, please email iMacrosInquiries@progress.com 

On behalf of Progress, thank you for your continued partnership and commitment. 

Sincerely,  
The Progress iMacros Team",2
*** Please read this before reporting problems ***,"Post last updated: May 25, 2020.

If you open a new topic (or post for the first time in some existing topic) to report an issue or ask any question, we can respond much faster if your problem description includes the following information (if applicable, not all questions fit to all problems):

1. What version of iMacros are you using?
You find the iMacros version and build information at the top of every macro that you record, for example ""VERSION BUILD=10100795"". Also specify whether you are using a freeware, trial, or licensed version, e.g. Personal Edition. Please test with the latest version.

2. What operating system are you using? (please also specify language)
Example: Windows 10, Windows 8.1, Windows 7, Windows Server 2012R2, English, German, Chinese, ...

3. Which browser(s) are you using? (include version numbers)
Example: Chrome 74.0.3729.13, Firefox 64.0.2, IE 11/10/9, ...

4. Do the included demo macros work ok? 
This test helps us to determine if the problem is a general iMacros issue or is somehow related to a specific website or configuration.

5. If reporting a problem with the iMacros scripting interface, please also test if the included VBS sample scripts run ok.
This test helps us to determine if the iMacros scripting interface installation is ok.

6. If recording or replay fails on a specific website: Can you please post the URL of the web page and/or the macro that creates the problem?
If you cannot post the macro in a public user forum or the website requires a login, can you provide a similar example of the problem on a publicly accessible website?

7. Do you encounter the same problem recording or replaying the macro in different browsers, such as the iMacros browser, Firefox, Chrome, or Internet Explorer? 
Note: If the problem is specific to Firefox or Chrome, please post in either the iMacros for Firefox or iMacros for Chrome sub-forum respectively.

8. Please include any additional information that is relevant to reproducing the issue.
This includes a detailed description of the steps you've tried as well as the specific error codes and messages, macro logs, screen shots, etc. Please upload screenshots and other relevant files directly to the forum and not to a third-party hosting service!

This information allows us to quickly re-create the issue on our test systems and solve it ASAP.

Additional tips when posting

* Please ensure that the content of your post is relevant to the topic and/or forum where you post it.
For example, if you are having a problem extracting data from a web page and are using Firefox, create your post in the Data Extraction and Web Screen Scraping forum rather than the iMacros for Firefox forum (see note #7 above). If you are unsure which forum to post to, use the General Support & Discussions forum.

* Use a topic title that succinctly describes the problem or issue.
Avoid phrases such as ""Please Help"", ""Urgent"", ""Script not working"", etc. and refrain from using all capital letters and exclamation points. Also, double-check that the spelling of the title and body of the post are correct, since this makes it more likely to be found in searches by other users. Most modern browsers automatically check spelling as you type and underline mistakes, so please correct them before submitting your post.

* Don't post the same question to more than one forum.
If you've miscategorized your original post, just click the Exclamation Icon on the right of the post's subject/title line to report it and let us know where you would like it moved or merged.

* Always provide your FCI (Full Config Info), c.f. items 1-3 above, in your original post even if you think it may not be relevant.
Some of our mods may not even respond unless this information is included. Please don't put this information in your signature, because this can change over time and makes it more confusing when reviewing older posts. Include the information directly in the body of the post instead.

* When sharing screenshots or other relevant files, please upload them directly to the forum rather than use a third-party hosting/sharing service.
Too often these services stop functioning or the files become unavailable for whatever reason. Uploading them here ensures that the full context of the post remains consistent over time.

* Take a minute to review your forum notification settings

Thank you for helping us to help you better!",1
Having Major Trouble Scraping Tables,"I am trying to rip table data from this page:

http://gametz.com/?A=MyItems&desire=wan ... mes&Next=0

I want the table of items to be extracted as either HTML or CSV, and to retain the following information in each row:
 1) ""del"" button link from second column
 2) Name of Item
 3) Platform

I have tried this many different ways - extracting the table, extracting rows, etc.  The closest I can get is a CSV file which includes the table with all the data.  However, the ""del"" link (and other links in that cell) gets extracted as plaintext and not as a link.  I have tried extracting to CSV and HTML.  When I extract to HTML the output HTML file includes everything above the table, and not just the table.

I have tried this using the Text Extraction Wizard from the demo of Pro, and despite using different outputs, none of them have given me the results needed.  Scripts are run under iMacros for Firefox 8.8.1.

Any help here is much appreciated.",4
extract data between two words with regular expression,"Hello 
I 'm using imacro v7 and i would like to extract source data with    SEARCH SOURCE=REGEXP:
i'm trying since a long time to extract data between two words in source code.
I can't find solution; nothing ok; Could you help me extract words or sentence between two specific words in source code?
Could you give me please regular expression for this in imacro format?

some sample of my research:

SEARCH SOURCE=REGEXP:""\\(^(words1)(.*)(words2)$\\)"" EXTRACT=""$1""
SEARCH SOURCE=REGEXP:""\\b(words1?)[-A-Za-z0-9+&@#/%?=~_|!:,.;]*(words2)[-A-Za-z0-9+&@#/%?=~_|!:,.;]*""

thanks very much for your suggest

Eric",1
How to scrape url in this website ?,"Hi,

I want to scrape url of all video in this link : http://www.dailymotion.com/us/relevance ... /english/1. I tried many way but all failed.
So, please help me. Thank you very much !

This is my code:
Code: Select allVERSION BUILD=8810214 RECORDER=FX
TAB T=1
FILTER TYPE=IMAGES STATUS=ON
SET !EXTRACT_TEST_POPUP NO
SET !ERRORIGNORE YES
URL GOTO=http://www.dailymotion.com/us/relevance/search/english/1

TAG POS={{!LOOP}} TYPE=DIV ATTR=CLASS:psprite pmode8
TAG POS=R1 TYPE=A ATTR=TXT:* EXTRACT=HREF
SAVEAS TYPE=EXTRACT FOLDER=C:\Users\ngong\Documents\iMacros FILE=Ollytest1.csv
",11
Problem when extracting text,"Hi,

I am trying to create a macro to search a list of web pages and evaluate the text that is on them.  If a certain string of text is NOT on a given page, I need the macro to make a dinging sound.  I've been successful in getting this to work, but only for one page.  When the macro goes to the second page, and the third page, and so on, it always makes the dinging sound, whether the string of text is on the page or not.  Included below is the macro itself:

-------------------------------

VERSION BUILD=8601111 RECORDER=FX
TAB T=1
SET !ERRORIGNORE YES
SET !EXTRACT_TEST_POPUP YES

URL GOTO=http://shop2.gzanders.com/mb-930-jm-pro ... hetic.html
TAG POS=7 TYPE=SPAN FORM=ACTION:http://shop2.gzanders.com/checkout/cart ... YW5kZXJzLm* ATTR=* EXTRACT=TXT

SET !VAR1 EVAL(""if (\""{{!EXTRACT}}\"" == \""Out of stock\"") {var s = \""\"";} else {var s = \""C:\\\Windows\\\Media\\\chimes.wav\"";} s;"") 
'PROMPT !EXTRACT:<SP>{{!EXTRACT}}<br>!VAR1:<SP>{{!VAR1}}

URL GOTO=file://{{!VAR1}}

URL GOTO=http://shop2.gzanders.com/mb-930-jm-pro ... synth.html
TAG POS=7 TYPE=SPAN FORM=ACTION:http://shop2.gzanders.com/checkout/cart ... YW5kZXJzLm* ATTR=* EXTRACT=TXT

SET !VAR1 EVAL(""if (\""{{!EXTRACT}}\"" == \""Out of stock\"") {var s = \""\"";} else {var s = \""C:\\\Windows\\\Media\\\chimes.wav\"";} s;"") 
'PROMPT !EXTRACT:<SP>{{!EXTRACT}}<br>!VAR1:<SP>{{!VAR1}}

URL GOTO=file://{{!VAR1}}

---------------------

Why is it making a dinging sound on the second page (the last line of the macro) even though the text that is being extracted says ""Out of stock""?  How can I make it not do this?  I want it to make the dinging sound ONLY if it does NOT say ""Out of Stock"", and I want it to do this with a long list of web pages.  

This was tested on iMacros for Firefox (not sure how to find out which version), Firefox 27.0.1, Windows 8.  Any help would be greatly appreciated.  Thanks in advance.",4
"New to Macro programming, Quick initial question","I have a basic programming background, and am willing to learn the necessary steps of writing a proper macro on my own, contingent upon the answer to this question. I'm planning on using iMacros for Firefox on Windows 7 or Mac OSX 10.6.8 (I have both available), and I'm curious if what I'm about to describe is possible.

This is the website I want to scrape for names: http://www.faseb.org/The-Directory/Sear ... ctory.aspx. I want to collect information about employees at certain organizations by running a search and selecting the link for their name. The link to THAT webpage is what holds most of the information I want. However, it's easy enough to filter by an institution name, but there is no unique URL for a page with a specific list of results. This posed a problem for my normal scraping software (outwit hub), where I used that program to write a macro that would work, if not for the fact that at the start of the execution of the macro, it loads the original page URL first (which always results in the default search page, AKA a blank page with no results). Selecting the ""search"", ""clear"" and the "">>"" buttons on the page don't load unique URLS, so makes me think that the database is just an active query or something, which makes automating using the program I have (outwit) a problem. 

Could I write a macro using iMacros for Firefox on either a Windows 7 machine or a Mac running Windows 7 or Mac OSX 10.6.8 that would allow me to extract data from a search described above while cycling through the resulting links on each page of the search? I'm sorry if this sounds a bit technically illiterate or beginnerish. Normally I would just say, ""hey why not just jump in and if I discover it's not possible a couple days in it was worth the experience"", but this is more of a time issue since I would need to have these contacts available by next week. Thank you for any help and I appreciate your patience with me!",1
Wow...Nice challenge ahead. Need help scraping a site,"Hi,

I try to scape this site: https://www.duval.realtaxdeed.com/index ... 04/09/2014
I need the property information and the URL for each to be auctioned property.
I've succesfully created a macro to scrape one property and thought about making a loop for the others (see also http://forum.imacros.net/_uploads/extract ... action.htm and then 'press next' (still need to figure out that one).

The challenge:
The second property has another POS numbers EXCEPT for the URL. That has the same POS number as the first property: 1.

I'm playing using the trail-version and have a couple of weeks left. 
Also need to know if I need the 'extended' version or could do these kind of things with the basic version.

Would love to hear some pointers for this challenge 

Thanks!",2
Finding with specific filters on web-page with iMacro,"Hello. I wonder if it's possible with iMacro to write into code a specific finding filters to make script, which will allow to find certain text on web-page with some criteria such as digit count and starting characters? For example I need to find all phrases which have 7 digits and start with ""14"", which also have it last digit equal to 8 on a web-page. I'd be nice if it can be copied at least into clipboard so that I could use it in further ways. Thanks in advance for any assistance.",3
Extracting Certain Text,"Everytime I load up a site I get something along the lines of ""0|1385073|1174|0|0|ninfrfu cklutyl"".

I'm trying to extract all the letters after the fifth |. Could someone help me on how I would go about this? When I use ""TAG POS=1 TYPE=HTML ATTR=* EXTRACT=TXT"" it extracts all of it but I don't want to extract the whole thing.",6
Extract Linkedin User ID,"Hi there, 

I've using a bot to send messages to linkedin group. Unfortunally, the bot doenst save the 1st users round of messafes, so i need to recover the users id who i send messages to avoid repeat send them the message again.

Does anyone have a script to extract user id from the users page?

Kind regards

Alexis",2
How to open extracted table?,"VERSION BUILD=8031994
TAB T=1
TAB CLOSEALLOTHERS
URL GOTO =https://sellercentral.amazon.com/myi/se ... geOffset=0
WAIT SECONDS=10
TAG POS=1 TYPE=TABLE ATTR=CLASS:data-display<SP>manageTable&&TXT:* EXTRACT=TXT
SAVEAS TYPE=EXTRACT FOLDER=* FILE=mytable_{{!NOW:yymmdd_hhnnss}}.csv
WAIT SECONDS=3

I am using this to extract a table,  It outputs a csv file that looks like this http://i.gyazo.com/dd306cf3666e063ef419b009e604b11d.png

for the life of me i cannot get openoffice calc to open this, Ive tried many combination of delimiters, 

did  I save it wrong? is there a way to specify csv it appears to be putting new line characters in, but i don't think openoffice or even excel can use a \n as a delimiter .",1
If Data Extract Not Found Then Restart The Script,I'm using imacros over firefox. I want to know If Data Extract Not Found Then how to Restart The Script? or anything like goto statement .,2
Can I save data To specific Line in TXT file ?,"Hello
I made my imacros code to extract specific  number from a webpage , but each loop it add new line to the external txt file which i saved data in .

my question is there is anyway to save extracted data to particular line number ?",4
Looking for some opensource scraping software,"I'm looking for an opensource scraper which can do (or be modified to do) this:

Parameters:
1. An array of candidate matches, e.g. ['email', 'contact', 'about'] or ['ceo', 'owner', 'founder'] etc.
2. An initial webpage to start from
3. A regular expression to match against (e.g. one for emails, or addresses)

Function: 
1. Check the page to see if the regular expression matches, and if successful, add the match to some sort of 'matches' object. 
2. Next, open any link, button, input, etc. which contains in its innerHTML or value or href (etc.) anything inside of the array of candidate matches. 
3. Repeat step 1, but do not crawl through a webpage that has already been crawled, and do not crawl through webpages that are off the initial domain.

I do not have the system resources to crawl through all the pages on a given domain, nor need one actually. Rather, I need a crawler that will only check links that seem viable given the array of candidate matches.

I don't want to re-invent the wheel and build a crawler out of scratch, but I am willing to take an opensource crawler and re-program some of it to meet my needs. I'm hoping for at least a good jumping off point.

It can be written in either PHP or javascript.",2
iMacro painfully slow on Internet Explorer,"Hi,
i use imacro to extract links from wikipedia. The exactly same skript runs under Firefox in less the one minute but the IE (Enterise and free) version needs more than 15 Minutes (i killed it, was not finished).
I use Firefox 27 und IE 10 under windows 7 with the latest version of Imacro.
Code: Select allVERSION BUILD=8300326 RECORDER=FX
TAB T=1
TAB CLOSEALLOTHERS 
SET !TIMEOUT_PAGE 60
SET !TIMEOUT_STEP 0
SET !EXTRACT_TEST_POPUP NO
SET !REPLAYSPEED FAST
URL GOTO=http://www.jedipedia.de/wiki/Spezial:Letzte_Änderungen?days=3&limit=600
WAIT SECONDS=20

TAG POS=1 TYPE=A ATTR=HREF:*/wiki/*curid*action=history*&&TXT:Versionen EXTRACT=TITLE
.........
TAG POS=600 TYPE=A ATTR=HREF:*/wiki/*curid*action=history*&&TXT:Versionen EXTRACT=TITLE

SAVEAS TYPE=EXTRACT FOLDER=d:\pub\WikiVX\Backups\jedipedia\ FILE=jedipedia.csv",1
Not scroll to object when found,"I use the Imacros Browser.

Is it possible to disable the scrolling to the object when Imacros finds it.

I know in Firefox you can simply check the boxes in options.

However in the Imacros Browser I can't find something similar.

Is there a scripting order similar to: http://wiki.imacros.net/!MARKOBJECT ?

To disable the scrolling?",2
"Open Google Search results, extract text","Hi,

I think what I want to do is pretty simple, but I have never used iMacros for data extraction and am having some trouble. Hopefully I can explain it clearly.

What I want to do is:

1) start on a page with Google search results open
2) Click the first result
3) Copy the URL
4) Paste the URL into a CSV cell
5) Copy the text on the page
6) Paste the text into a CSV cell BESIDE THE URL CELL
7) Close the browser tab (go back to TAB 1 search results)
 Click the next result
9) Repeat steps 3-8 for all 10 results on the first search page
10) Go to the second page of results
11) Repeat entire process for this page

...and so on. So basically this macro would open every search result and save all of the text, until I stop it or there are no more results. I'm sure someone has done this, but I searched and nothing looked like what I want. Some looked 

I tried doing this myself, and I could not even get as far as opening the first search result. When I just click the result, it uses the code ATTR=TXT:[NAME OF SEARCH RESULT]. This will not work, I want it to click on the first search result no matter what the page title is, so that I can use the macro on every page.

If someone could walk me through this whole process I'd really appreciate it! I've watched a few tutorials here and there and read some threads, but most of it is addressed to someone who has some basic knowledge, and I have barely any. 

Please assume the latest version of Firefox and the latest version of iMacros - I am not currently at my home computer so I don't know the version number, but I'll install whatever version you know how to use if it means I can figure this out.",2
Imacros won't click publish button?,"I'm trying to make a bot for blogspot commenting, please open this link. When I record my macro normally, sometimes it won't click the publish button. I've tried using repetition:
Code: Select allTAG POS=1 TYPE=INPUT:BUTTON FORM=ID:commentForm ATTR=ID:postCommentSubmit
TAG POS=1 TYPE=INPUT:BUTTON FORM=ID:commentForm ATTR=ID:postCommentSubmit
TAG POS=1 TYPE=INPUT:BUTTON FORM=ID:commentForm ATTR=ID:postCommentSubmit


But it's still the same, sometimes it won't click. Can you help me how to make it work?",1
